539002,0
540003,0
541003,0
542003,0
543004,0
544003,0
545004,0
546002,0
547003,0
548004,0
549003,0
550002,0
551003,0
552003,0
553004,0
554003,0
555004,0
556003,0
557004,0
558003,0
559003,0
560004,0
561003,0
562003,0
563003,0
564003,0
565003,0
566003,0
567003,0
568003,0
569003,0
570003,0
571003,0
572004,0
573003,0
574004,0
575004,0
576004,0
577003,0
578004,0
579003,0
580004,0
581004,0
582004,0
583003,0
584003,0
585004,0
586003,0
587003,0
588004,0
589003,0
590003,0
591004,0
592004,0
593003,0
594003,0
595004,0
596003,0
597004,0
598003,0
599003,0
600003,0
